SampleID,omitted_tracer,Aq_class,LPM,n_active_full,tau1_full,tau1_reduced,delta_tau1_rel,w_full_cond,w_reduced_cond,information_ratio_cond,censored_cond,w_full_true,w_reduced_true,information_ratio_true,censored_true
SCTXSUS1-07/EDTRVFPS1-16,3He(trit),confined,DM,4,18.0756893157959,21.87019920349121,0.2099233850174324,0.996140813222154,1.518317147716879,1.5241993175700477,True,1.058917744131758,2.654112420300953,2.506438705942309,True
SCTXSUS1-07/EDTRVFPS1-16,SF6,confined,DM,4,18.0756893157959,15.78908634185791,0.1265015642827951,0.996140813222154,1.461447227420286,1.4671090753655949,False,1.058917744131758,1.5433076169807476,1.457438621208635,True
SCTXSUS1-07/EDTRVFPS1-16,14C,confined,DM,4,18.0756893157959,18.066177368164062,0.0005262287631555,0.996140813222154,0.9970853199250996,1.0009481658520651,False,1.058917744131758,1.061314794421196,1.0022636794054323,False
SCTXSUS1-26/EDTRVFPS1-21,3H,confined,DM,4,15.23486614227295,12.197683334350586,0.1993573674726907,1.1123149324674162,1.5962734353262922,1.4350912576398889,True,1.1251360805239528,1.593584116129204,1.4163478922363812,True
SCTXSUS1-26/EDTRVFPS1-21,3He(trit),confined,DM,4,15.23486614227295,16.57903289794922,0.0882296400325134,1.1123149324674162,2.3338047220837312,2.0981510307577365,True,1.1251360805239528,2.7535572890425106,2.4473104513369046,True
SCTXSUS1-26/EDTRVFPS1-21,SF6,confined,DM,4,15.23486614227295,11.374163627624512,0.2534123029762599,1.1123149324674162,1.6156474876683204,1.4525090336460522,True,1.1251360805239528,1.6519766720477493,1.4682461087537586,True
SCTXSUS1-26/EDTRVFPS1-21,14C,confined,DM,4,15.23486614227295,15.22070026397705,0.0009298328034922,1.1123149324674162,1.1133420291822411,1.0009233866100733,False,1.1251360805239528,1.128440752811731,1.0029371312012672,False
SCTXSUS1-11/EDTRVFPS1-24,3H,unconfined,DM,4,23.55499267578125,22.332483291625977,0.0519002234890198,0.6467285175342112,0.7569600576534872,1.1704448422029647,False,1.0168057872448117,1.396375718852505,1.3732963918667251,False
SCTXSUS1-11/EDTRVFPS1-24,3He(trit),unconfined,DM,4,23.55499267578125,22.09430313110352,0.0620118870246809,0.6467285175342112,1.324986355891451,2.048752018765526,False,1.0168057872448117,2.569388825469651,2.5269219134086525,True
SCTXSUS1-11/EDTRVFPS1-24,SF6,unconfined,DM,4,23.55499267578125,28.52816772460937,0.2111304009846472,0.6467285175342112,0.8844492495991291,1.3675742225984997,False,1.0168057872448117,1.004038834478707,0.9874440596953143,False
SCTXSUS1-11/EDTRVFPS1-24,14C,unconfined,DM,4,23.55499267578125,23.65861320495605,0.0043990898490639,0.6467285175342112,0.6455521425232286,0.9981810373609812,False,1.0168057872448117,1.0135302110575137,0.9967785626041983,False
EDTRVFPS1-17,3H,confined,DM,4,19.924819946289062,15.179466247558594,0.2381629400678361,0.8499262420926242,1.0041633808519683,1.181471204347795,False,1.2497730426024631,1.9378319521900256,1.5505470882575478,True
EDTRVFPS1-17,3He(trit),confined,DM,4,19.924819946289062,17.27783966064453,0.1328483917435612,0.8499262420926242,1.9521866379771369,2.2968894726330724,True,1.2497730426024631,2.6951202337397264,2.1564877316665005,True
EDTRVFPS1-17,SF6,confined,DM,4,19.924819946289062,24.797468185424805,0.2445516823876372,0.8499262420926242,0.942226972291246,1.1085985178800526,False,1.2497730426024631,1.0699244732037185,0.856095016240519,False
EDTRVFPS1-17,14C,confined,DM,4,19.924819946289062,20.02781867980957,0.0051693683455187,0.8499262420926242,0.8489311065059154,0.9988291506516392,False,1.2497730426024631,1.2462219931650906,0.9971586445567925,False
SCTXSUS1-05/EDTRVFPS1-23,3H,unconfined,DM,4,17.726408004760742,17.5932559967041,0.0075115053213758,0.9690480843186384,1.1792632221244284,1.2169295220820724,False,1.0309248652774845,1.2999870418570942,1.2609910631141763,False
SCTXSUS1-05/EDTRVFPS1-23,3He(trit),unconfined,DM,4,17.726408004760742,18.43415641784668,0.0399262170257989,0.9690480843186384,1.7914110286626963,1.8486296579620007,True,1.0309248652774845,2.567750382912345,2.490725046408894,True
SCTXSUS1-05/EDTRVFPS1-23,SF6,unconfined,DM,4,17.726408004760742,17.51793098449707,0.0117608158521276,0.9690480843186384,1.080186262866483,1.1146879915933052,False,1.0309248652774845,1.2378312545362864,1.2006997757330364,False
SCTXSUS1-05/EDTRVFPS1-23,14C,unconfined,DM,4,17.726408004760742,17.689706802368164,0.002070425231255,0.9690480843186384,0.9689303985331216,0.9998785552673588,False,1.0309248652774845,1.0338795855641372,1.0028660869343349,False
EDTRVFPS1-19,3H,confined,DM,4,24.30999755859375,24.04612159729004,0.0108546272235403,0.7912664058618247,0.8123785276897255,1.0266814332966734,False,0.8517833632882684,0.9405948103871198,1.104265299049748,False
EDTRVFPS1-19,3He(trit),confined,DM,4,24.30999755859375,24.1347599029541,0.0072084604376153,0.7912664058618247,1.1235150331165642,1.419894772220064,False,0.8517833632882684,2.549216742464341,2.9927994045612882,True
EDTRVFPS1-19,SF6,confined,DM,4,24.30999755859375,25.282100677490234,0.0399877917121731,0.7912664058618247,0.9387267031241204,1.1863598608128525,False,0.8517833632882684,1.0638083641417329,1.2489189270320473,False
EDTRVFPS1-19,14C,confined,DM,4,24.30999755859375,24.37861633300781,0.0028226565736451,0.7912664058618247,0.7892708835657691,0.9974780651860456,False,0.8517833632882684,0.8502014370169496,0.9981428067986537,False
EDTRPAS1-46,3H,confined,BMM-DM-DM,3,35.18800354003906,34.73855972290039,0.0127726432852965,0.4405702249612655,1.308639593375847,2.97033144600478,False,1.2412086891243226,2.9,2.3364322417416856,True
EDTRPAS1-46,SF6,confined,BMM-DM-DM,3,35.18800354003906,36.30403137207031,0.0317161452698322,0.4405702249612655,1.086689939699135,2.4665532941874946,False,1.2412086891243226,2.9000000000000004,2.336432241741686,True
EDTRPAS1-46,14C,confined,BMM-DM-DM,3,35.18800354003906,35.248817443847656,0.0017282567264549,0.4405702249612655,0.4368404545821254,0.9915342204991996,False,1.2412086891243226,2.1510645256144945,1.7330401764525825,True
EDTRPAS1-04/EDTRETN1-01,3H,confined,BMM-DM-DM,4,35.0,35.0,0.0,,,,False,,,,False
EDTRPAS1-04/EDTRETN1-01,3He(trit),confined,BMM-DM-DM,4,35.0,35.0,0.0,,,,False,,,,False
EDTRPAS1-04/EDTRETN1-01,SF6,confined,BMM-DM-DM,4,35.0,35.0,0.0,,,,False,,,,False
EDTRPAS1-04/EDTRETN1-01,14C,confined,BMM-DM-DM,4,35.0,35.0,0.0,,,,False,,,,False
EDTRPAS1-41,3H,confined,BMM-DM-DM,4,29.21108627319336,30.363637924194336,0.0394559668278635,0.6822832445148378,0.5868842022959153,0.8601767770410962,False,1.3177406340138993,2.633081391616723,1.9981787945600755,True
EDTRPAS1-41,3He(trit),confined,BMM-DM-DM,4,29.21108627319336,23.4980697631836,0.195576996232849,0.6822832445148378,1.2468141901306815,1.8274143475665647,False,1.3177406340138993,3.0194609698606656,2.291392472783697,True
EDTRPAS1-41,SF6,confined,BMM-DM-DM,4,29.21108627319336,33.96849060058594,0.1628629720544965,0.6822832445148378,0.9820911377202718,1.439418519530878,False,1.3177406340138993,2.4518634338164733,1.8606570750937408,True
EDTRPAS1-41,14C,confined,BMM-DM-DM,4,29.21108627319336,29.21800994873047,0.0002370221864519,0.6822832445148378,0.682274419441819,0.9999870653821712,False,1.3177406340138993,1.3201401663711299,1.0018209443461734,True
EDTRPAS1-29,3H,confined,BMM-DM-DM,4,42.02798461914063,41.85553741455078,0.0041031518915924,1.0268364159623158,1.0741893450962383,1.046115358199042,False,1.8045050077373148,2.9,1.6070889177727117,True
EDTRPAS1-29,3He(trit),confined,BMM-DM-DM,4,42.02798461914063,9.188051223754885,0.7813825405377538,1.0268364159623158,4.239347772602923,4.128552227698267,True,1.8045050077373148,7.765496135200375,4.30339406203012,True
EDTRPAS1-29,SF6,confined,BMM-DM-DM,4,42.02798461914063,44.74139404296875,0.0645619686125127,1.0268364159623158,1.583320845453999,1.5419406838723824,True,1.8045050077373148,1.7001514747505995,0.9421705495195244,True
EDTRPAS1-29,14C,confined,BMM-DM-DM,4,42.02798461914063,15.620676040649414,0.6283267879198909,1.0268364159623158,2.331721730157732,2.270782077759214,True,1.8045050077373148,5.232500339136449,2.8996873473338423,True
EDTRPAS1-43,3H,confined,BMM-DM-DM,4,32.11574172973633,33.03056716918945,0.0284852657974291,0.5194846351630986,0.3330116362310946,0.6410423209659348,False,1.2505375195993107,1.5527019153581931,1.241627612944952,True
EDTRPAS1-43,3He(trit),confined,BMM-DM-DM,4,32.11574172973633,29.490278244018555,0.0817500497983774,0.5194846351630986,0.6319241680670526,1.216444386018563,False,1.2505375195993107,2.4009787277551364,1.919957370430951,True
EDTRPAS1-43,SF6,confined,BMM-DM-DM,4,32.11574172973633,35.95956802368164,0.1196866734790767,0.5194846351630986,1.0123381903627888,1.948735577222516,False,1.2505375195993107,2.2768040069611746,1.820660293095959,True
EDTRPAS1-43,14C,confined,BMM-DM-DM,4,32.11574172973633,32.148406982421875,0.0010171103305175,0.5194846351630986,0.5179022823926058,0.9969539950493512,False,1.2505375195993107,1.252608041395433,1.0016557054575905,True
EDTRPAS1-35,3H,confined,BMM-DM-DM,4,27.97784805297852,28.87555503845215,0.0320863485917053,0.7604204942937941,0.6236554639879613,0.8201455229940284,False,1.3259451407706366,2.8574213327141504,2.155007205692856,True
EDTRPAS1-35,3He(trit),confined,BMM-DM-DM,4,27.97784805297852,20.47034454345703,0.2683374180639399,0.7604204942937941,1.5437453248538089,2.030120619365332,True,1.3259451407706366,2.5852172067156087,1.9497165661115403,True
EDTRPAS1-35,SF6,confined,BMM-DM-DM,4,27.97784805297852,32.625038146972656,0.166102485265996,0.7604204942937941,1.0482055217027666,1.378455117357456,False,1.3259451407706366,2.586425002035683,1.950627459996164,True
EDTRPAS1-35,14C,confined,BMM-DM-DM,4,27.97784805297852,28.041236877441406,0.0022656790594779,0.7604204942937941,0.7574309854302551,0.9960686108725734,False,1.3259451407706366,1.3262988512171432,1.0002667609960854,True
EDTRPAS1-34,3H,confined,BMM-DM-DM,4,30.31180953979492,30.371456146240234,0.0019677679211795,0.429147109296173,0.4312278038822114,1.0048484413408978,False,1.1483748862287024,1.2318506297888234,1.0726903248766244,True
EDTRPAS1-34,3He(trit),confined,BMM-DM-DM,4,30.31180953979492,30.388486862182617,0.0025296187707642,0.429147109296173,0.6464886655565344,1.5064500064251032,False,1.1483748862287024,1.5134111424675207,1.317872029958447,True
EDTRPAS1-34,SF6,confined,BMM-DM-DM,4,30.31180953979492,30.20942497253418,0.0033777121463608,0.429147109296173,0.8908808059059073,2.07593337251416,False,1.1483748862287024,2.9122186914784858,2.5359477348397084,True
EDTRPAS1-34,14C,confined,BMM-DM-DM,4,30.31180953979492,30.26919746398925,0.0014057912230452,0.429147109296173,0.4318438910879197,1.006284049765987,False,1.1483748862287024,1.1573228344554087,1.0077918355181832,True
EDTRPAS1-30,3H,confined,BMM-DM-DM,4,30.1718978881836,32.817710876464844,0.0876913012925662,0.7012635626830156,0.5045610548462715,0.7195027400480276,False,2.4986127613810822,2.4001885396195597,0.9606084531053465,True
EDTRPAS1-30,3He(trit),confined,BMM-DM-DM,4,30.1718978881836,24.568885803222656,0.1857030043560925,0.7012635626830156,1.122538197599351,1.600736523803618,False,2.4986127613810822,1.9380303127923995,0.7756425256233677,True
EDTRPAS1-30,SF6,confined,BMM-DM-DM,4,30.1718978881836,38.44814682006836,0.2743032262191913,0.7012635626830156,1.001139245531522,1.427621936752553,False,2.4986127613810822,2.103970135399142,0.8420553068160087,True
EDTRPAS1-30,14C,confined,BMM-DM-DM,4,30.1718978881836,30.330739974975582,0.0052645706074128,0.7012635626830156,0.6926395148970187,0.987702130489995,False,2.4986127613810822,2.4820074816932864,0.9933542004009387,True
EDTRPAS1-05/EDTRETN1-03,3H,confined,BMM-DM-DM,3,28.212478637695312,29.73360252380371,0.0539167049319796,0.7646655259653926,1.7251505760475994,2.2560851999566625,True,1.409825734631158,7.541051612724532,5.348924641879544,True
EDTRPAS1-05/EDTRETN1-03,SF6,confined,BMM-DM-DM,3,28.212478637695312,28.492895126342773,0.0099394488605049,0.7646655259653926,1.1918561208993197,1.558663337665965,False,1.409825734631158,2.9000000000000004,2.0569918173317396,True
EDTRPAS1-05/EDTRETN1-03,14C,confined,BMM-DM-DM,3,28.212478637695312,27.447341918945312,0.0271205068004086,0.7646655259653926,0.8665173763874917,1.1331979106727883,False,1.409825734631158,2.622645763331095,1.8602623706661434,True
SCTXSUS1-04/EDTRVFPS1-20,3H,confined,BMM-DM-DM,3,32.0,32.0,0.0,,,,False,,,,False
SCTXSUS1-04/EDTRVFPS1-20,SF6,confined,BMM-DM-DM,3,32.0,32.0,0.0,,,,False,,,,False
SCTXSUS1-04/EDTRVFPS1-20,14C,confined,BMM-DM-DM,3,32.0,32.0,0.0,,,,False,,,,False
EDTRVFPS1-11,3H,confined,BMM-DM-DM,3,14.0,14.0,0.0,,,,False,,,,False
EDTRVFPS1-11,SF6,confined,BMM-DM-DM,3,14.0,14.0,0.0,,,,False,,,,False
EDTRVFPS1-11,14C,confined,BMM-DM-DM,3,14.0,14.0,0.0,,,,False,,,,False
EDTRPAS1-44,3H,confined,BMM-DM-DM,4,18.606800079345703,17.42530632019043,0.0634979552699541,1.2178918031044297,1.5892811901401718,1.3049444836471216,True,1.5247334019513799,1.7254142266931,1.1316169925082546,True
EDTRPAS1-44,3He(trit),confined,BMM-DM-DM,4,18.606800079345703,20.19306755065918,0.0852520296100938,1.2178918031044297,1.5748767094220963,1.2931170941521286,True,1.5247334019513799,3.5471257203491358,2.3263907748131336,True
EDTRPAS1-44,SF6,confined,BMM-DM-DM,4,18.606800079345703,17.89191246032715,0.038420771759251,1.2178918031044297,1.57906631459482,1.2965571412581558,True,1.5247334019513799,1.9784789534518494,1.2975900907789901,True
EDTRPAS1-44,14C,confined,BMM-DM-DM,4,18.606800079345703,18.55462074279785,0.002804315429055,1.2178918031044297,1.222739750845358,1.0039806062645062,False,1.5247334019513799,1.5292353539494796,1.0029526158424404,True
SCTXSUS1-10/EDTRVFPS1-15,3H,confined,BMM-DM-DM,4,14.0,14.0,0.0,,,,False,,,,False
SCTXSUS1-10/EDTRVFPS1-15,3He(trit),confined,BMM-DM-DM,4,14.0,14.0,0.0,,,,False,,,,False
SCTXSUS1-10/EDTRVFPS1-15,SF6,confined,BMM-DM-DM,4,14.0,14.0,0.0,,,,False,,,,False
SCTXSUS1-10/EDTRVFPS1-15,14C,confined,BMM-DM-DM,4,14.0,14.0,0.0,,,,False,,,,False
SCTXSUS1-13/EDTRVFPS1-08,3H,unconfined,BMM-DM-DM,4,28.0,28.0,0.0,,,,False,,,,False
SCTXSUS1-13/EDTRVFPS1-08,3He(trit),unconfined,BMM-DM-DM,4,28.0,28.0,0.0,,,,False,,,,False
SCTXSUS1-13/EDTRVFPS1-08,SF6,unconfined,BMM-DM-DM,4,28.0,28.0,0.0,,,,False,,,,False
SCTXSUS1-13/EDTRVFPS1-08,14C,unconfined,BMM-DM-DM,4,28.0,28.0,0.0,,,,False,,,,False
SCTXSUS1-09/EDTRVFPS1-14,3H,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
SCTXSUS1-09/EDTRVFPS1-14,3He(trit),confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
SCTXSUS1-09/EDTRVFPS1-14,SF6,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
SCTXSUS1-09/EDTRVFPS1-14,14C,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
SCTXSUS1-14/EDTRVFPS1-07,3H,unconfined,BMM-DM-DM,4,8.0,8.0,0.0,,,,False,,,,False
SCTXSUS1-14/EDTRVFPS1-07,3He(trit),unconfined,BMM-DM-DM,4,8.0,8.0,0.0,,,,False,,,,False
SCTXSUS1-14/EDTRVFPS1-07,SF6,unconfined,BMM-DM-DM,4,8.0,8.0,0.0,,,,False,,,,False
SCTXSUS1-14/EDTRVFPS1-07,14C,unconfined,BMM-DM-DM,4,8.0,8.0,0.0,,,,False,,,,False
EDTRVFPS1-12,3H,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
EDTRVFPS1-12,3He(trit),confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
EDTRVFPS1-12,SF6,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
EDTRVFPS1-12,14C,confined,BMM-DM-DM,4,10.0,10.0,0.0,,,,False,,,,False
EDTRVFPS1-18,3H,confined,BMM-DM-DM,4,12.0,12.0,0.0,,,,False,,,,False
EDTRVFPS1-18,3He(trit),confined,BMM-DM-DM,4,12.0,12.0,0.0,,,,False,,,,False
EDTRVFPS1-18,SF6,confined,BMM-DM-DM,4,12.0,12.0,0.0,,,,False,,,,False
EDTRVFPS1-18,14C,confined,BMM-DM-DM,4,12.0,12.0,0.0,,,,False,,,,False
