SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,reported,302.14819511906643,1.0233687136683239e-13,76.55077362060547
EDTRPAS1-35,reported,309.48290944563036,1.4946633020079247e-13,75.78658294677734
EDTRPAS1-35,reported,316.9956755862423,2.528525841713934e-13,74.72740173339844
EDTRPAS1-35,reported,324.69081578810557,4.926245815064804e-13,73.38581848144531
EDTRPAS1-35,reported,332.5727572219317,1.0876234916709425e-12,71.7955322265625
EDTRPAS1-35,reported,340.6460345289807,2.651919812327179e-12,70.0101318359375
EDTRPAS1-35,reported,348.9152924299333,6.912316802827197e-12,68.09690856933594
EDTRPAS1-35,reported,357.38528839709295,1.857903799851014e-11,66.12919616699219
EDTRPAS1-35,reported,366.06089539145637,4.968336125658821e-11,64.17984008789062
EDTRPAS1-35,reported,374.9471046662279,1.2798650449218096e-10,62.31287384033203
EDTRPAS1-35,reported,384.0490286383877,3.091125315580631e-10,60.58148193359375
EDTRPAS1-35,reported,393.37190382996977,6.864829212828842e-10,59.02317810058594
EDTRPAS1-35,reported,402.9210938807411,1.385170387285329e-09,57.658912658691406
EDTRPAS1-35,reported,412.70209263400915,2.5266268031604472e-09,56.49077606201172
EDTRPAS1-35,reported,422.7205272973462,4.17240530871274e-09,55.448143005371094
EDTRPAS1-35,reported,432.9821616800328,6.271915934419578e-09,54.60222244262695
EDTRPAS1-35,reported,443.49289950909565,8.658606128095744e-09,53.93421173095703
EDTRPAS1-35,reported,454.2587878258437,1.109507567763813e-08,53.421424865722656
EDTRPAS1-35,reported,465.28602046484946,1.334165171731477e-08,53.03998565673828
EDTRPAS1-35,reported,476.5809416173939,1.5227214806554834e-08,52.76719665527344
EDTRPAS1-35,reported,488.15004948140387,1.6662916091352485e-08,52.58158493041992
EDTRPAS1-35,reported,499.99999999999983,1.764260555516719e-08,52.463417053222656
EDTRPAS1-35,reported,512.1376106907965,6.170131253432013e-07,45.223228454589844
EDTRPAS1-35,reported,524.5698645681549,1.2816609409931888e-06,43.764503479003906
EDTRPAS1-35,reported,537.3039141606589,2.8082181646236114e-06,42.215110778808594
EDTRPAS1-35,reported,550.347085626105,6.416356753280878e-06,40.60389709472656
EDTRPAS1-35,reported,563.7068829663924,1.5050435995094755e-05,38.96885299682617
EDTRPAS1-35,reported,577.390992344729,3.562969547848304e-05,37.339107513427734
EDTRPAS1-35,reported,591.4072865076347,8.364752689187203e-05,35.521156311035156
EDTRPAS1-35,reported,605.763829314294,0.00019180539247163852,33.77738571166992
EDTRPAS1-35,reported,620.4688803758602,0.0004240526608220641,32.13917922973633
EDTRPAS1-35,reported,635.5308998073724,0.0008951875233798254,30.630359649658203
EDTRPAS1-35,reported,650.958553095039,0.001792803348124833,29.268173217773438
EDTRPAS1-35,reported,666.7607160816622,0.003392740197368832,28.064655303955078
EDTRPAS1-35,reported,682.9464800730931,0.0060562838193143715,27.027286529541016
EDTRPAS1-35,reported,699.5251570686473,0.010191378491051973,25.849374771118164
EDTRPAS1-35,reported,716.5062851184813,0.016167528995105027,24.822101593017578
EDTRPAS1-35,reported,733.8996338110348,0.024191470138783245,23.96554183959961
