SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,inversion,55.03470856261049,9.050966911099622e-295,1345.228759765625
EDTRPAS1-35,inversion,56.37068829663924,2.3162510273982792e-293,1338.7442626953125
EDTRPAS1-35,inversion,57.739099234472896,2.3910740225345983e-291,1329.4703369140625
EDTRPAS1-35,inversion,59.14072865076346,7.5207893081186575e-289,1317.9681396484375
EDTRPAS1-35,inversion,60.57638293142943,5.102610341413335e-286,1304.928466796875
EDTRPAS1-35,inversion,62.046888037586,5.157825252002873e-283,1291.0914306640625
EDTRPAS1-35,inversion,63.55308998073723,5.434577178686371e-280,1277.17138671875
EDTRPAS1-35,inversion,65.09585530950389,4.3708952411649853e-277,1263.79150390625
EDTRPAS1-35,inversion,66.67607160816621,2.1049159931931136e-274,1251.4373779296875
EDTRPAS1-35,inversion,68.29464800730935,5.138634887056482e-272,1240.4420166015625
EDTRPAS1-35,inversion,69.95251570686466,5.987350287251503e-270,1230.9825439453125
EDTRPAS1-35,inversion,71.65062851184811,3.732961449263681e-176,806.705810546875
EDTRPAS1-35,inversion,73.38996338110347,4.056970463032123e-24,105.32555389404297
EDTRPAS1-35,inversion,75.17152098936673,1.2016634467714042e-05,19.489267349243164
EDTRPAS1-35,inversion,76.99632630297462,0.012325537074883215,5.176108360290527
EDTRPAS1-35,inversion,78.86542916954859,0.033483761258882846,2.8781869411468506
EDTRPAS1-35,inversion,80.77990492199369,0.026523316561451318,3.1631298065185547
EDTRPAS1-35,inversion,82.74085499715908,0.01719418078019904,3.900078773498535
EDTRPAS1-35,inversion,84.74940756951734,0.011714930795650126,4.603240013122559
EDTRPAS1-35,inversion,86.8067182002262,0.008793764497277812,5.093686103820801
EDTRPAS1-35,inversion,88.91397050194611,0.007222253032543885,5.4766387939453125
EDTRPAS1-35,inversion,91.07237681979724,0.006348262116719183,5.755753993988037
EDTRPAS1-35,inversion,93.28317892884563,0.005853957636428083,5.9057183265686035
EDTRPAS1-35,inversion,95.54764874852205,0.005575848823458012,5.92521858215332
EDTRPAS1-35,inversion,97.86708907438297,0.005422355405303877,5.968967437744141
EDTRPAS1-35,inversion,100.24283432763565,0.005340737695239064,6.012624263763428
EDTRPAS1-35,inversion,102.67625132285731,0.005300131681052098,6.050512313842773
EDTRPAS1-35,inversion,105.16874005435169,0.0052824257771129455,6.082870006561279
EDTRPAS1-35,inversion,107.72173450159414,0.005277086171668523,6.111176490783691
EDTRPAS1-35,inversion,110.33670345422946,0.0052781139986425776,6.136709690093994
EDTRPAS1-35,inversion,113.015151357096,0.005282189956860201,6.1602559089660645
EDTRPAS1-35,inversion,115.75861917576368,0.00528752240740145,6.157041549682617
EDTRPAS1-35,inversion,118.5686852830828,0.005293202586374418,6.1329827308654785
EDTRPAS1-35,inversion,121.44696636725389,0.005298763067561987,6.112736225128174
EDTRPAS1-35,inversion,124.3951183619418,0.005304042043144606,6.095667362213135
EDTRPAS1-35,inversion,127.41483739896732,0.005308923450774328,6.08126163482666
EDTRPAS1-35,inversion,130.50786078412688,0.005313399882670117,6.069084167480469
