decimal_year,H3_31to29_100to95,H3_31to29_105to100,H3_33to31_100to95,H3_33to31_105to100,H3_35to33_100to95,SF6_NH_pptv,C14_NHZone2_pmC
-39350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.73448296221892
-39370,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.62772245868726
-39390,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.51953684163163
-39410,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.3935413994029
-39430,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.26752147482182
-39450,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.1609315219401
-39470,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,154.0349224843846
-39490,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.90890187523001
-39510,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.76478918608143
-39530,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.6387146319542
-39550,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.49446891189356
-39570,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.36835752741788
-39590,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.22399558505734
-39610,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,153.07955979255544
-39630,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.9167050635342
-39650,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.7730093918045
-39670,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.6102039777051
-39690,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.44756173843078
-39710,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.28508889685997
-39730,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,152.12279171590555
-39750,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.96067649869843
-39770,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.7797758726106
-39790,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.61799769422825
-39810,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.43766732683955
-39830,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.2574535786258
-39850,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,151.0773626262181
-39870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,150.87882571511958
-39890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,150.68049188242983
-39910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,150.46370317751033
-39930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,150.24735853070666
-39950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,150.01239363265321
-39970,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,149.77795814529543
-39990,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,149.5252156117707
-40010,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,149.27293148315107
-40030,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,149.00249866136187
-40050,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,148.7511160335686
-40070,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,148.48167557137393
-40090,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,148.231234516997
-40110,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,147.96266580476097
-40130,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,147.71304404988186
-40150,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,147.4453866732083
-40170,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,147.19662290766627
-40190,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,146.9482432707482
-40210,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,146.7002570283354
-40230,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,146.45283792500464
-40250,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,146.22396190882364
-40270,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,145.97709151277317
-40290,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,145.73081707497502
-40310,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,145.50307957099088
-40330,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,145.27571361746837
-40350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,145.04856116856234
-40370,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,144.82196430587106
-40390,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,144.59559785994702
-40410,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,144.36946955540859
-40430,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,144.14392406198158
-40450,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,143.91863393809342
-40470,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,143.69360706153293
-40490,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,143.46902103481816
-40510,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,143.24488506806324
-40530,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,143.02086743098408
-40550,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,142.79731679026986
-40570,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,142.55642470027706
-40590,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,142.31593208902984
-40610,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,142.05811604266998
-40630,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,141.8184070112602
-40650,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,141.5614799377932
-40670,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,141.32259163068284
-40690,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,141.08414902281731
-40710,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,140.82856218180422
-40730,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,140.5735294209853
-40750,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,140.33639583099833
-40770,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,140.09957038281584
-40790,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,139.845818793155
-40810,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,139.6097695200637
-40830,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,139.37423133247887
-40850,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,139.1390368595043
-40870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.92160509905685
-40890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.68716616567107
-40910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.47041339273378
-40930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.25394420894676
-40950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.03794584607854
-40970,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.8393304869186
-40990,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.6239818557537
-41010,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.42593444324632
-41030,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.21108637094125
-41050,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.013637269827
-41070,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.79950191738214
-41090,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.6198324514599
-41110,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.42312711255764
-41130,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.22686720153933
-41150,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.04778509662293
-41170,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.85211408165017
-41190,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.6735330737883
-41210,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.49532608086795
-41230,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.33401613202926
-41250,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.17298982554738
-41270,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.01206752330435
-41290,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.8514416552219
-41310,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.70779496737146
-41330,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.54744748226895
-41350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.40398400711751
-41370,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.2775319729535
-41390,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.15119224528388
-41410,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.02478012705006
-41430,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.91540900615445
